jd,fire_id,FD_Agency,REF_ID,date_src,year,Map_Date,area_m2,perimeter_m,centroid_x,centroid_y,shape_complexity,slope_mean,slope_median,slope_circular,aspect_mean,aspect_median,aspect_circular,hillshade_mean,hillshade_median,delta_area,delta_perimeter,delta_cx,delta_cy,centroid_shift_m,date,geom_lat,geom_lon,weather_lat,weather_lon,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
194,1435,CA,ON-2018-RED70,FPM,2018,2018-07-13,456880.4818362419,4359.863244042176,-10539998.418480126,6725198.623256301,19.177401766514052,1.9692217415453794,1.5449272464539492,1.969019230217473,213.03258015354152,180.0,-127.4080533980425,138.88659793814432,170.0,0.0,0.0,0.0,0.0,0.0,2018-07-13,51.58369024846854,-94.68241661078272,51.61114208321648,-94.6615095404964,61.0,27.93899917602539,17.288999557495117,21.961915969848636,1.600000023841858,1.600000023841858,0.0,19.559633255004883,45.36000061035156,273.8661499023437,21.84000015258789,4.908477783203125
195,1435,CA,ON-2018-RED70,FPM,2018,2018-07-14,3643029.159874597,14512.688596000928,-10540385.923281606,6725194.942361303,57.81401164841223,1.7140129211907078,1.185023357240958,1.713776476914049,187.4939787621944,180.0,-163.14092845014693,155.34471544715447,192.0,3186148.678038355,10152.825351958752,-387.50480148009956,-3.6808949979022145,387.5222834342781,2018-07-14,51.58366973875541,-94.6858976688327,51.61114208321648,-94.6615095404964,3.0,31.03899955749512,18.53899955749512,24.19524955749512,0.0,0.0,0.0,24.28866195678711,56.880001068115234,210.3415985107422,22.57999992370605,5.755405426025391
196,1435,CA,ON-2018-RED70,FPM,2018,2018-07-15,27711690.996648625,68500.5913051768,-10540063.394098947,6727779.746114852,17.990658781712657,1.5623029971890787,1.185023357240913,1.562107184028849,174.126714710476,180.0,171.92489894974338,167.9910188912976,211.0,24068661.83677403,53987.902709175876,322.5291826594621,2584.803753549233,2604.848463544316,2018-07-15,51.59809226233608,-94.68300119722676,51.61114208321648,-94.6615095404964,53.0,29.28899955749512,14.68899917602539,20.257753372192383,1.2000000476837158,1.2000000476837158,0.0,28.820241928100582,61.19999694824219,252.40318298339844,21.790000915527344,5.165178298950195
197,1435,CA,ON-2018-RED70,FPM,2018,2018-07-16,25173663.423441336,101181.65113946967,-10538052.83821223,6728194.897687065,49.720666755986336,1.6564962546879798,1.3510767222424271,1.6563144890891908,173.86448516487854,180.0,-173.50737459941305,155.16717973004972,180.0,-2538027.573207289,32681.05983429287,2010.5558867175132,415.1515722135082,2052.96999528142,2018-07-16,51.60040438119472,-94.66493861311103,51.61114208321648,-94.6615095404964,53.0,20.48900032043457,12.538999557495115,15.372333526611328,2.799999713897705,2.799999713897705,0.0,29.21550178527832,60.83999633789063,297.3978271484375,17.579999923706055,3.452012538909912
198,1435,CA,ON-2018-RED70,FPM,2018,2018-07-17,73330345.29891165,256005.0068393542,-10537145.572138915,6730968.626345156,18.276697474323786,1.6720432799122031,1.4988209458900743,1.6719178570656181,174.5399136474228,180.0,-178.78727552691348,157.7456205052554,181.0,48156681.87547031,154823.35569988453,907.266073314473,2773.7286580903456,2918.33897902542,2018-07-17,51.61587250261594,-94.6567924309292,51.61114208321648,-94.6615095404964,3.0,23.28899955749512,11.488999366760254,16.10358238220215,0.0,0.0,0.0,13.797911643981934,29.51999855041504,310.5360412597656,26.229999542236328,4.587012767791748
199,1435,CA,ON-2018-RED70,FPM,2018,2018-07-18,17779604.843014646,71007.1300184691,-10534947.523029884,6734135.226740957,22.910597037445257,1.5834068422196101,1.3510767222424025,1.5832682592663498,171.44364881886244,180.0,149.1312821292107,155.77741228070175,173.0,-55550740.455897,-184997.8768208851,2198.049109030515,3166.600395801477,3854.708543119689,2018-07-18,51.63353572553039,-94.63704972864916,51.61114208321648,-94.6615095404964,3.0,30.388999938964844,16.788999557495117,22.241086959838867,0.0,0.0,0.0,19.16133689880371,41.39999771118164,234.76168823242188,27.149999618530277,6.239107608795166
199,145,CA,BC-2018-2018-K51238,FPM,2018,2018-07-18,595345.7072053741,12593.669079243065,-13342461.233718364,6290785.417680599,20.571823802057754,12.912788107665623,11.984069667039808,12.906933451487554,228.98265929257616,221.6212640312955,-128.09544153339334,107.47262479871175,114.5,0.0,0.0,0.0,0.0,0.0,2018-07-18,49.09375873852704,-119.85736817406162,49.10107633505088,-119.81880580248485,2.0,26.32050132751465,12.62049961090088,20.03925132751465,0.0,0.0,0.0,11.304228782653809,55.43999862670898,293.19854736328125,26.690000534057617,5.491381645202637
200,145,CA,BC-2018-2018-K51238,FPM,2018,2018-07-19,3573533.779214047,42607.40114286314,-13342363.087948823,6290786.053761247,21.2754641980233,12.894412096166052,11.973006401314612,12.889059195405519,233.24602787380147,233.7461622625552,-118.57332545361106,98.52889324191969,90.0,2978188.0720086726,30013.732063620075,98.1457695402205,0.6360806478187442,98.14783073116085,2018-07-19,49.093762846216464,-119.85648668075224,49.10107633505088,-119.81880580248485,3.0,25.920499801635746,10.070499420166016,17.612167358398438,0.0,0.0,0.0,9.422101020812988,55.43999862670898,303.1112976074219,28.709999084472656,5.467487812042236
201,145,CA,BC-2018-2018-K51238,FPM,2018,2018-07-20,4094817.366444913,70666.02349511615,-13342186.607593292,6290569.400524295,68.31470584936983,12.846669158305069,11.961943135587836,12.841992558495443,224.60032888648016,220.29214775562775,-126.88234828584244,106.53580076098235,110.0,521283.5872308663,28058.622352253013,176.48035553097725,-216.653236951679,279.4350389088321,2018-07-20,49.09248812701925,-119.854900854131,49.10107633505088,-119.81880580248485,1.0,23.22050094604492,7.1705002784729,14.11424732208252,0.0,0.0,0.0,9.199390411376951,57.23999786376953,289.7811279296875,28.309999465942383,4.928766250610352
202,145,CA,BC-2018-2018-K51238,FPM,2018,2018-07-21,5027175.437430981,88466.65772894066,-13341712.907340763,6290422.474604186,28.695718948423387,12.978475813877411,12.022681518122138,12.973041798536006,224.59565201730132,221.18592516570965,-126.80779592088354,106.54220877458397,110.0,932358.0709860674,17800.6342338245,473.7002525292337,-146.92592010926455,495.96285672035333,2018-07-21,49.09162372087797,-119.85064540677028,49.10107633505088,-119.81880580248485,3.0,20.420499801635746,4.120500087738037,12.20383358001709,0.0,0.0,0.0,11.480557441711426,55.43999862670898,311.8082580566406,28.540000915527344,4.8061842918396
203,145,CA,BC-2018-2018-K51238,FPM,2018,2018-07-22,4317036.619665412,94235.51008983524,-13341585.281981796,6290598.278845581,72.2283762917692,13.03402533423974,11.895287359958608,13.028037780461084,225.61072681178922,223.9190758133393,-120.96800247542735,102.14184590253198,99.0,-710138.8177655684,5768.852360894583,127.62535896711051,175.80424139555544,217.2449390530204,2018-07-22,49.09265765106944,-119.84949884246431,49.10107633505088,-119.81880580248485,3.0,22.32050132751465,6.620500087738037,14.21424961090088,0.0,0.0,0.0,9.983105659484863,59.7599983215332,326.0863342285156,26.13999938964844,4.6814284324646
204,145,CA,BC-2018-2018-K51238,FPM,2018,2018-07-23,4347959.531325524,95184.22576142866,-13341989.142746981,6290932.124139917,44.30000963549291,13.32409145388719,12.480881689957211,13.318856362137701,224.51311497072064,225.0,-118.01011343786938,100.35588387765682,93.0,30922.91166011151,948.7156715934252,-403.86076518520713,333.84529433585703,523.9811048178894,2018-07-23,49.09462121700432,-119.8531267526296,49.10107633505088,-119.81880580248485,2.0,23.370500564575195,11.420499801635742,17.73091697692871,0.0,0.0,0.0,6.489992141723633,29.8799991607666,117.20397186279295,24.1200008392334,4.496256351470947
205,145,CA,BC-2018-2018-K51238,FPM,2018,2018-07-24,4358921.730182712,97821.96696495159,-13342320.294084566,6291154.346546299,17.967521981287774,13.593246022974602,12.81885926200748,13.589148494421911,223.59799258723504,225.0,-115.03014503037097,98.60015079165619,89.0,10962.198857188225,2637.741203522921,-331.15133758448064,222.22240638174117,398.8032174921391,2018-07-24,49.09592810334081,-119.85610137020215,49.10107633505088,-119.81880580248485,1.0,24.97050094604492,10.87049961090088,18.5850830078125,0.0,0.0,0.0,8.496304512023926,36.71999740600586,340.4632263183594,27.09000015258789,5.290170669555664
